response,contrast,Matrix,Recombination,Map_type,QTL,H2,QTL_type,estimate,SE,df,z.ratio,p.value
Genetic variance,1 - 5,GW,2X,Peri,200,8,DV,-0.00652137736942758,0.00235759880447671,Inf,-2.766109889878,0.0449639290770019
Genetic variance,2 - 4,GW,2X,Peri,200,8,DV,-0.021335325842573,0.00235759880447668,Inf,-9.04959987342244,6.66133814775094e-14
Genetic variance,3 - 4,GW,2X,Peri,200,8,DV,-0.0149837538196639,0.0023575988044767,Inf,-6.35551468350432,2.07621009273851e-09
Genetic variance,3 - 5,GW,2X,Peri,200,8,DV,0.00785990881776551,0.0023575988044767,Inf,3.33386189492495,0.00764000639362383
Genetic variance,4 - 5,GW,2X,Peri,200,8,DV,0.0228436626374294,0.00235759880447674,Inf,9.68937657842909,6.10622663543836e-14
Genetic variance,1 - 3,CV,20X,WT,200,8,DV,-0.00883902359702049,0.00235759880447667,Inf,-3.7491635897663,0.00166350693367767
Genetic variance,1 - 4,CV,20X,WT,200,8,DV,-0.018849199500724,0.00235759880447668,Inf,-7.99508358459148,7.99360577730113e-14
Genetic variance,2 - 4,CV,20X,WT,200,8,DV,-0.0142102733462778,0.00235759880447668,Inf,-6.02743491356327,1.66398018697222e-08
Genetic variance,3 - 4,CV,20X,WT,200,8,DV,-0.0100101759037035,0.00235759880447668,Inf,-4.24591999482519,0.000211166106850569
Genetic variance,4 - 5,CV,20X,WT,200,8,DV,0.0132525593816954,0.00235759880447669,Inf,5.62121059636228,1.89135689998565e-07
Genetic variance,1 - 3,GW,20X,WT,200,8,DV,-0.0107442512832547,0.00235759880447669,Inf,-4.55728568527146,5.08770169169726e-05
Genetic variance,1 - 4,GW,20X,WT,200,8,DV,-0.0217244007614202,0.00235759880447669,Inf,-9.21463003805783,5.69544411632705e-14
Genetic variance,2 - 4,GW,20X,WT,200,8,DV,-0.0173375512793201,0.0023575988044767,Inf,-7.35390230364847,1.95909954925355e-12
Genetic variance,3 - 4,GW,20X,WT,200,8,DV,-0.0109801494781654,0.00235759880447669,Inf,-4.65734435278638,3.15392114178525e-05
Genetic variance,4 - 5,GW,20X,WT,200,8,DV,0.0158753214331332,0.00235759880447669,Inf,6.7336823394161,1.65421898401519e-10
Genetic variance,1 - 3,CV,2X,WT,200,8,DV,-0.0088509766907282,0.00235759880447668,Inf,-3.75423361851122,0.00163096064557011
Genetic variance,1 - 4,CV,2X,WT,200,8,DV,-0.0190896450023473,0.00235759880447669,Inf,-8.09707103944034,6.81676937119846e-14
Genetic variance,1 - 5,CV,2X,WT,200,8,DV,-0.00684485606363143,0.0023575988044767,Inf,-2.9033167350756,0.0303142997008274
Genetic variance,2 - 4,CV,2X,WT,200,8,DV,-0.0147510334220852,0.00235759880447668,Inf,-6.25680391170691,3.92685717276464e-09
Genetic variance,3 - 4,CV,2X,WT,200,8,DV,-0.0102386683116191,0.00235759880447668,Inf,-4.34283742092915,0.000137030937131355
Genetic variance,4 - 5,CV,2X,WT,200,8,DV,0.0122447889387159,0.0023575988044767,Inf,5.19375430436469,2.04878267007214e-06
Genetic variance,1 - 3,GW,2X,WT,200,8,DV,-0.0103135649941375,0.00235759880447668,Inf,-4.37460562609455,0.00011867330579729
Genetic variance,1 - 4,GW,2X,WT,200,8,DV,-0.0215018687941198,0.00235759880447669,Inf,-9.12024079469813,6.20614670765463e-14
Genetic variance,2 - 4,GW,2X,WT,200,8,DV,-0.0165612245648531,0.00235759880447677,Inf,-7.0246152710145,2.1499912961076e-11
Genetic variance,3 - 4,GW,2X,WT,200,8,DV,-0.0111883037999823,0.00235759880447666,Inf,-4.74563516860365,2.05106401879318e-05
Genetic variance,3 - 5,GW,2X,WT,200,8,DV,0.00657377689379999,0.00235759880447674,Inf,2.78833569194103,0.0422459670205348
Genetic variance,4 - 5,GW,2X,WT,200,8,DV,0.0177620806937823,0.00235759880447675,Inf,7.53397086054449,5.23470156110761e-13
Genetic variance,1 - 2,GW,20X,Chr,2,2,R,-0.0197833691022944,0.00235759880447659,Inf,-8.39132131587865,5.16253706450698e-14
Genetic variance,1 - 3,GW,20X,Chr,2,2,R,-0.0197840655894225,0.00235759880447662,Inf,-8.39161673812206,5.10702591327572e-14
Genetic variance,1 - 4,GW,20X,Chr,2,2,R,-0.0175833114966106,0.00235759880447663,Inf,-7.45814405030374,9.10271857890166e-13
Genetic variance,1 - 5,GW,20X,Chr,2,2,R,-0.022682831942887,0.00235759880447666,Inf,-9.62115857024374,3.67483821150927e-14
Genetic variance,1 - 2,GW,2X,Chr,2,2,R,-0.0128799858706725,0.00235759880447666,Inf,-5.46317967510661,4.66032760382262e-07
Genetic variance,1 - 3,GW,2X,Chr,2,2,R,-0.0159320287952796,0.00235759880447668,Inf,-6.75773535557763,1.40171541040957e-10
Genetic variance,1 - 4,GW,2X,Chr,2,2,R,-0.0134265616829154,0.00235759880447669,Inf,-5.69501547821475,1.23087155246004e-07
Genetic variance,1 - 5,GW,2X,Chr,2,2,R,-0.0235932255196088,0.00235759880447668,Inf,-10.0073114538442,3.94129173741931e-14
Genetic variance,2 - 5,GW,2X,Chr,2,2,R,-0.0107132396489363,0.00235759880447668,Inf,-4.54413177873761,5.41373426385938e-05
Genetic variance,3 - 5,GW,2X,Chr,2,2,R,-0.00766119672432917,0.0023575988044767,Inf,-3.24957609826651,0.0101728017660654
Genetic variance,4 - 5,GW,2X,Chr,2,2,R,-0.0101666638366934,0.0023575988044767,Inf,-4.31229597562935,0.000157199467050506
Genetic variance,1 - 2,GW,20X,Peri,2,2,R,-0.0103405661199523,0.00235759880447665,Inf,-4.38605843382574,0.00011264816337464
Genetic variance,1 - 3,GW,20X,Peri,2,2,R,-0.0191864143500063,0.00235759880447666,Inf,-8.13811676251899,6.50590692430342e-14
Genetic variance,1 - 4,GW,20X,Peri,2,2,R,-0.0134493897255553,0.00235759880447666,Inf,-5.70469822940921,1.1629596574636e-07
Genetic variance,1 - 5,GW,20X,Peri,2,2,R,-0.0214241753565591,0.00235759880447666,Inf,-9.08728631685698,6.47260023356466e-14
Genetic variance,2 - 3,GW,20X,Peri,2,2,R,-0.00884584823005399,0.00235759880447668,Inf,-3.75205832869325,0.00164485136869608
Genetic variance,2 - 5,GW,20X,Peri,2,2,R,-0.0110836092366069,0.00235759880447669,Inf,-4.70122788303121,2.54913759833997e-05
Genetic variance,4 - 5,GW,20X,Peri,2,2,R,-0.00797478563100388,0.00235759880447668,Inf,-3.38258808744775,0.00645127247560684
Genetic variance,1 - 2,GW,2X,Peri,2,2,R,-0.00948351303858096,0.00235759880447668,Inf,-4.02253047489394,0.000551498074532475
Genetic variance,1 - 3,GW,2X,Peri,2,2,R,-0.00672516496582492,0.00235759880447667,Inf,-2.85254851379081,0.0351660052427806
Genetic variance,1 - 4,GW,2X,Peri,2,2,R,-0.0101177251860928,0.00235759880447667,Inf,-4.29153813909346,0.000172482484182668
Genetic variance,1 - 5,GW,2X,Peri,2,2,R,-0.0109949750629827,0.00235759880447669,Inf,-4.66363277844604,3.05952023500478e-05
Genetic variance,1 - 2,GW,20X,WT,2,2,R,-0.0146779549380778,0.00235759880447667,Inf,-6.22580691430914,4.78741857268261e-09
Genetic variance,1 - 3,GW,20X,WT,2,2,R,-0.0149833285368704,0.00235759880447668,Inf,-6.35533429539394,2.07864725432216e-09
Genetic variance,1 - 4,GW,20X,WT,2,2,R,-0.0144225388219358,0.00235759880447666,Inf,-6.11746951794765,9.4986472021219e-09
Genetic variance,1 - 5,GW,20X,WT,2,2,R,-0.0203073284103968,0.00235759880447667,Inf,-8.61356409404207,4.41868763800812e-14
Genetic variance,1 - 2,GW,2X,WT,2,2,R,-0.00809698907782409,0.00235759880447666,Inf,-3.43442194763984,0.00537359050115627
Genetic variance,1 - 3,GW,2X,WT,2,2,R,-0.0163663065835488,0.00235759880447669,Inf,-6.94193878639227,3.87068155305315e-11
Genetic variance,1 - 4,GW,2X,WT,2,2,R,-0.0114044567479913,0.00235759880447669,Inf,-4.83731868472963,1.30119604945245e-05
Genetic variance,1 - 5,GW,2X,WT,2,2,R,-0.0124178151407315,0.00235759880447669,Inf,-5.26714516360974,1.37849161230275e-06
Genetic variance,2 - 3,GW,2X,WT,2,2,R,-0.00826931750572472,0.00235759880447668,Inf,-3.5075168387525,0.00413190863958401
Genetic variance,1 - 2,CV,20X,Chr,200,2,R,-0.0184109929831933,0.00235759880447668,Inf,-7.8092137424883,8.61533067109122e-14
Genetic variance,1 - 3,CV,20X,Chr,200,2,R,-0.0358795110598328,0.00235759880447668,Inf,-15.2186669723889,0
Genetic variance,1 - 4,CV,20X,Chr,200,2,R,-0.0423763314619728,0.00235759880447668,Inf,-17.9743607697405,0
Genetic variance,1 - 5,CV,20X,Chr,200,2,R,-0.00971634753292726,0.00235759880447671,Inf,-4.12128964201943,0.000363065573386279
Genetic variance,2 - 3,CV,20X,Chr,200,2,R,-0.0174685180766395,0.00235759880447669,Inf,-7.40945322990058,1.30095934025576e-12
Genetic variance,2 - 4,CV,20X,Chr,200,2,R,-0.0239653384787795,0.00235759880447669,Inf,-10.1651470272522,4.65183447317941e-14
Genetic variance,2 - 5,CV,20X,Chr,200,2,R,0.00869464545026603,0.0023575988044767,Inf,3.68792410046879,0.00210733999911039
Genetic variance,3 - 4,CV,20X,Chr,200,2,R,-0.00649682040213999,0.00235759880447669,Inf,-2.75569379735161,0.0462878422528798
Genetic variance,3 - 5,CV,20X,Chr,200,2,R,0.0261631635269056,0.00235759880447669,Inf,11.0973773303694,2.1094237467878e-14
Genetic variance,4 - 5,CV,20X,Chr,200,2,R,0.0326599839290456,0.0023575988044767,Inf,13.853071127721,0
Genetic variance,1 - 2,GW,20X,Chr,200,2,R,-0.0179693824739379,0.00235759880447667,Inf,-7.62190006196862,2.8066438062524e-13
Genetic variance,1 - 3,GW,20X,Chr,200,2,R,-0.0291605373791738,0.00235759880447666,Inf,-12.3687445564543,0
Genetic variance,1 - 4,GW,20X,Chr,200,2,R,-0.0488891573021028,0.00235759880447669,Inf,-20.7368434397194,0
Genetic variance,1 - 5,GW,20X,Chr,200,2,R,-0.0098618168572569,0.00235759880447669,Inf,-4.18299196560965,0.000278182111061898
Genetic variance,2 - 3,GW,20X,Chr,200,2,R,-0.0111911549052359,0.00235759880447667,Inf,-4.74684449448561,2.03890075562985e-05
Genetic variance,2 - 4,GW,20X,Chr,200,2,R,-0.0309197748281649,0.00235759880447669,Inf,-13.1149433777508,0
Genetic variance,2 - 5,GW,20X,Chr,200,2,R,0.00810756561668098,0.00235759880447669,Inf,3.43890809635892,0.00528851816599762
Genetic variance,3 - 4,GW,20X,Chr,200,2,R,-0.0197286199229289,0.00235759880447668,Inf,-8.36809888326532,5.26245713672324e-14
Genetic variance,3 - 5,GW,20X,Chr,200,2,R,0.0192987205219169,0.00235759880447668,Inf,8.18575259084452,6.16173778666962e-14
Genetic variance,4 - 5,GW,20X,Chr,200,2,R,0.0390273404448458,0.0023575988044767,Inf,16.5538514741097,0
Genetic variance,1 - 2,CV,2X,Chr,200,2,R,-0.0188306669940568,0.00235759880447668,Inf,-7.98722282955886,8.12683254025615e-14
Genetic variance,1 - 3,CV,2X,Chr,200,2,R,-0.0274707153395613,0.00235759880447666,Inf,-11.6519890014363,0
Genetic variance,1 - 4,CV,2X,Chr,200,2,R,-0.0362631849654064,0.00235759880447667,Inf,-15.381406241193,0
Genetic variance,1 - 5,CV,2X,Chr,200,2,R,-0.00736744372819654,0.00235759880447668,Inf,-3.12497771639816,0.0153081659989023
Genetic variance,2 - 3,CV,2X,Chr,200,2,R,-0.00864004834550454,0.0023575988044767,Inf,-3.66476617187729,0.0023020857662559
Genetic variance,2 - 4,CV,2X,Chr,200,2,R,-0.0174325179713496,0.00235759880447669,Inf,-7.39418341163397,1.45650158600574e-12
Genetic variance,2 - 5,CV,2X,Chr,200,2,R,0.0114632232658603,0.0023575988044767,Inf,4.86224511316067,1.14810212066274e-05
Genetic variance,3 - 4,CV,2X,Chr,200,2,R,-0.00879246962584508,0.00235759880447668,Inf,-3.72941723975669,0.00179610841665112
Genetic variance,3 - 5,CV,2X,Chr,200,2,R,0.0201032716113648,0.00235759880447668,Inf,8.52701128503803,4.69624339416441e-14
Genetic variance,4 - 5,CV,2X,Chr,200,2,R,0.0288957412372099,0.00235759880447668,Inf,12.2564285247947,0
Genetic variance,1 - 2,GW,2X,Chr,200,2,R,-0.0142067815001452,0.00235759880447668,Inf,-6.0259538107879,1.67928627670122e-08
Genetic variance,1 - 3,GW,2X,Chr,200,2,R,-0.0195787937391037,0.00235759880447667,Inf,-8.30454855250477,5.50670620214078e-14
Genetic variance,1 - 4,GW,2X,Chr,200,2,R,-0.0384735203894174,0.00235759880447669,Inf,-16.3189429500739,0
Genetic variance,2 - 4,GW,2X,Chr,200,2,R,-0.0242667388892722,0.00235759880447667,Inf,-10.2929891392861,5.24025267623074e-14
Genetic variance,2 - 5,GW,2X,Chr,200,2,R,0.00905349439349972,0.00235759880447669,Inf,3.84013360386366,0.00116213533715026
Genetic variance,3 - 4,GW,2X,Chr,200,2,R,-0.0188947266503137,0.00235759880447667,Inf,-8.01439439756923,7.68274333040608e-14
Genetic variance,3 - 5,GW,2X,Chr,200,2,R,0.0144255066324582,0.00235759880447669,Inf,6.11872834558051,9.42394928760137e-09
Genetic variance,4 - 5,GW,2X,Chr,200,2,R,0.0333202332827719,0.0023575988044767,Inf,14.1331227431496,0
Genetic variance,1 - 2,CV,20X,Peri,200,2,R,-0.0171781639996258,0.00235759880447669,Inf,-7.28629653485031,3.21986881601788e-12
Genetic variance,1 - 3,CV,20X,Peri,200,2,R,-0.0264531420673291,0.00235759880447669,Inf,-11.2203747376776,1.11022302462516e-14
Genetic variance,1 - 4,CV,20X,Peri,200,2,R,-0.0430558863252872,0.00235759880447668,Inf,-18.2626010174129,0
Genetic variance,1 - 5,CV,20X,Peri,200,2,R,-0.0100075050621928,0.00235759880447668,Inf,-4.2447871296805,0.000212224150095142
Genetic variance,2 - 3,CV,20X,Peri,200,2,R,-0.00927497806770329,0.00235759880447671,Inf,-3.9340782028272,0.000795089518504821
Genetic variance,2 - 4,CV,20X,Peri,200,2,R,-0.0258777223256615,0.0023575988044767,Inf,-10.9763044825624,4.2188474935756e-14
Genetic variance,2 - 5,CV,20X,Peri,200,2,R,0.00717065893743301,0.0023575988044767,Inf,3.04150940516982,0.0199315042792272
Genetic variance,3 - 4,CV,20X,Peri,200,2,R,-0.0166027442579582,0.00235759880447669,Inf,-7.04222627973525,1.89541715656105e-11
Genetic variance,3 - 5,CV,20X,Peri,200,2,R,0.0164456370051363,0.00235759880447669,Inf,6.97558760799706,3.04926084382373e-11
Genetic variance,4 - 5,CV,20X,Peri,200,2,R,0.0330483812630945,0.00235759880447668,Inf,14.0178138877324,0
Genetic variance,1 - 2,GW,20X,Peri,200,2,R,-0.0157653306613507,0.00235759880447666,Inf,-6.68702861208411,2.27725949208946e-10
Genetic variance,1 - 3,GW,20X,Peri,200,2,R,-0.031487335643697,0.00235759880447667,Inf,-13.355680187786,0
Genetic variance,1 - 4,GW,20X,Peri,200,2,R,-0.0392146371380905,0.00235759880447668,Inf,-16.6332953103083,0
Genetic variance,1 - 5,GW,20X,Peri,200,2,R,-0.0121162093355106,0.0023575988044767,Inf,-5.13921593127035,2.74084169082922e-06
Genetic variance,2 - 3,GW,20X,Peri,200,2,R,-0.0157220049823463,0.00235759880447665,Inf,-6.66865157570194,2.58132182295867e-10
Genetic variance,2 - 4,GW,20X,Peri,200,2,R,-0.0234493064767398,0.00235759880447665,Inf,-9.94626669822439,4.2854608750531e-14
Genetic variance,3 - 4,GW,20X,Peri,200,2,R,-0.0077273014943935,0.00235759880447666,Inf,-3.27761512252242,0.00925670330783235
Genetic variance,3 - 5,GW,20X,Peri,200,2,R,0.0193711263081864,0.00235759880447667,Inf,8.21646425651555,5.91748872125208e-14
Genetic variance,4 - 5,GW,20X,Peri,200,2,R,0.0270984278025799,0.00235759880447668,Inf,11.4940793790379,0
Genetic variance,1 - 2,CV,2X,Peri,200,2,R,-0.00869001168142642,0.00235759880447671,Inf,-3.68595863932636,0.0021232555273818
Genetic variance,1 - 3,CV,2X,Peri,200,2,R,-0.0229139818136037,0.0023575988044767,Inf,-9.71920318677366,5.86197757002083e-14
Genetic variance,1 - 4,CV,2X,Peri,200,2,R,-0.030111601220754,0.0023575988044767,Inf,-12.7721481549689,0
Genetic variance,2 - 3,CV,2X,Peri,200,2,R,-0.0142239701321773,0.0023575988044767,Inf,-6.03324454744726,1.60524377124105e-08
Genetic variance,2 - 4,CV,2X,Peri,200,2,R,-0.0214215895393276,0.00235759880447671,Inf,-9.08618951564251,6.45039577307216e-14
Genetic variance,3 - 4,CV,2X,Peri,200,2,R,-0.00719761940715035,0.00235759880447671,Inf,-3.05294496819526,0.0192327584809517
Genetic variance,3 - 5,CV,2X,Peri,200,2,R,0.0171993922060435,0.00235759880447669,Inf,7.29530069890805,3.01447755646223e-12
Genetic variance,4 - 5,CV,2X,Peri,200,2,R,0.0243970116131939,0.00235759880447669,Inf,10.3482456671033,4.65183447317941e-14
Genetic variance,1 - 2,GW,2X,Peri,200,2,R,-0.0122957868466267,0.00235759880447672,Inf,-5.21538559625958,1.82395255809986e-06
Genetic variance,1 - 3,GW,2X,Peri,200,2,R,-0.0239490776633403,0.00235759880447668,Inf,-10.1582498336295,4.74065231514942e-14
Genetic variance,1 - 4,GW,2X,Peri,200,2,R,-0.0320683230008161,0.00235759880447674,Inf,-13.6021120047749,0
Genetic variance,2 - 3,GW,2X,Peri,200,2,R,-0.0116532908167136,0.00235759880447665,Inf,-4.9428642373699,7.62636693807384e-06
Genetic variance,2 - 4,GW,2X,Peri,200,2,R,-0.0197725361541894,0.00235759880447669,Inf,-8.38672640851556,5.16253706450698e-14
Genetic variance,2 - 5,GW,2X,Peri,200,2,R,0.00792920292393678,0.00235759880447672,Inf,3.36325370918938,0.00690121957971424
Genetic variance,3 - 4,GW,2X,Peri,200,2,R,-0.00811924533747575,0.0023575988044767,Inf,-3.44386217114576,0.00519600322643854
Genetic variance,3 - 5,GW,2X,Peri,200,2,R,0.0195824937406504,0.00235759880447667,Inf,8.3061179465593,5.54001289287953e-14
Genetic variance,4 - 5,GW,2X,Peri,200,2,R,0.0277017390781262,0.00235759880447673,Inf,11.7499801177048,0
Genetic variance,1 - 2,CV,20X,WT,200,2,R,-0.00957187497691843,0.0023575988044767,Inf,-4.06001010805698,0.000471149118453584
Genetic variance,1 - 3,CV,20X,WT,200,2,R,-0.0231410995373207,0.0023575988044767,Inf,-9.81553752630834,5.14033260401448e-14
Genetic variance,1 - 4,CV,20X,WT,200,2,R,-0.0224388316181678,0.0023575988044767,Inf,-9.51766330028675,4.10782519111308e-14
Genetic variance,2 - 3,CV,20X,WT,200,2,R,-0.0135692245604023,0.00235759880447669,Inf,-5.75552741825139,8.62024569503461e-08
Genetic variance,2 - 4,CV,20X,WT,200,2,R,-0.0128669566412493,0.00235759880447668,Inf,-5.45765319222981,4.80750185438694e-07
Genetic variance,2 - 5,CV,20X,WT,200,2,R,0.00746099080837698,0.00235759880447669,Inf,3.16465668128513,0.0134656995624701
Genetic variance,3 - 5,CV,20X,WT,200,2,R,0.0210302153687792,0.00235759880447669,Inf,8.92018409953649,3.47499806707674e-14
Genetic variance,4 - 5,CV,20X,WT,200,2,R,0.0203279474496263,0.00235759880447669,Inf,8.62230987351489,4.37427871702312e-14
Genetic variance,1 - 3,GW,20X,WT,200,2,R,-0.0146057289157893,0.00235759880447668,Inf,-6.1951714973962,5.81770531749015e-09
Genetic variance,1 - 4,GW,20X,WT,200,2,R,-0.0246006127389235,0.0023575988044767,Inf,-10.4346051975471,5.08482145278322e-14
Genetic variance,2 - 3,GW,20X,WT,200,2,R,-0.00901074299759866,0.00235759880447667,Inf,-3.8220001556197,0.00124913709482488
Genetic variance,2 - 4,GW,20X,WT,200,2,R,-0.0190056268207329,0.0023575988044767,Inf,-8.06143385577064,7.18314296932476e-14
Genetic variance,3 - 4,GW,20X,WT,200,2,R,-0.0099948838231342,0.0023575988044767,Inf,-4.23943370015098,0.000217292303297034
Genetic variance,3 - 5,GW,20X,WT,200,2,R,0.0141503582417833,0.00235759880447669,Inf,6.00202130019499,1.94648454021618e-08
Genetic variance,4 - 5,GW,20X,WT,200,2,R,0.0241452420649175,0.00235759880447671,Inf,10.2414550003459,4.11892742135933e-14
Genetic variance,1 - 2,CV,2X,WT,200,2,R,-0.00835962732298735,0.00235759880447669,Inf,-3.54582268497669,0.00359202201140607
Genetic variance,1 - 3,CV,2X,WT,200,2,R,-0.0184704286529573,0.0023575988044767,Inf,-7.83442399864005,1.2179146580138e-13
Genetic variance,1 - 4,CV,2X,WT,200,2,R,-0.0215626843657924,0.00235759880447668,Inf,-9.14603635056504,6.08402217494586e-14
Genetic variance,2 - 3,CV,2X,WT,200,2,R,-0.01011080132997,0.0023575988044767,Inf,-4.28860131366337,0.000174755302824292
Genetic variance,2 - 4,CV,2X,WT,200,2,R,-0.0132030570428051,0.00235759880447667,Inf,-5.60021366558838,2.13512777347269e-07
Genetic variance,3 - 5,CV,2X,WT,200,2,R,0.0159873778060473,0.00235759880447669,Inf,6.78121221290487,1.19184773161862e-10
Genetic variance,4 - 5,CV,2X,WT,200,2,R,0.0190796335188824,0.00235759880447668,Inf,8.09282456482984,6.86117829218347e-14
Genetic variance,1 - 2,GW,2X,WT,200,2,R,-0.0138411672732857,0.0023575988044767,Inf,-5.8708747421332,4.32833071606353e-08
Genetic variance,1 - 3,GW,2X,WT,200,2,R,-0.0220031638841801,0.00235759880447665,Inf,-9.33287030957097,4.96269692007445e-14
Genetic variance,1 - 4,GW,2X,WT,200,2,R,-0.0257983088936104,0.00235759880447672,Inf,-10.942620451208,4.71844785465692e-14
Genetic variance,2 - 3,GW,2X,WT,200,2,R,-0.00816199661089445,0.00235759880447668,Inf,-3.4619955674376,0.00486984545081004
Genetic variance,2 - 4,GW,2X,WT,200,2,R,-0.0119571416203248,0.0023575988044767,Inf,-5.07174570907488,3.91265705390609e-06
Genetic variance,2 - 5,GW,2X,WT,200,2,R,0.00858676213456919,0.00235759880447669,Inf,3.64216427250656,0.00250810699902349
Genetic variance,3 - 5,GW,2X,WT,200,2,R,0.0167487587454636,0.00235759880447668,Inf,7.10415983994419,1.21406218411835e-11
Genetic variance,4 - 5,GW,2X,WT,200,2,R,0.020543903754894,0.0023575988044767,Inf,8.71390998158142,4.07451850037432e-14
Genetic variance,1 - 2,CV,20X,Chr,200,8,R,-0.0102549457930982,0.00235759880447666,Inf,-4.34974168362566,0.000132825290977578
Genetic variance,1 - 3,CV,20X,Chr,200,8,R,-0.0201088844538337,0.00235759880447666,Inf,-8.52939203042118,4.64073224293315e-14
Genetic variance,1 - 4,CV,20X,Chr,200,8,R,-0.0427382494636522,0.00235759880447668,Inf,-18.1278720461257,0
Genetic variance,1 - 5,CV,20X,Chr,200,8,R,-0.0148360087477717,0.00235759880447668,Inf,-6.29284707796789,3.11504977368315e-09
Genetic variance,2 - 3,CV,20X,Chr,200,8,R,-0.00985393866073556,0.00235759880447668,Inf,-4.17965034679548,0.000282251593990757
Genetic variance,2 - 4,CV,20X,Chr,200,8,R,-0.032483303670554,0.00235759880447669,Inf,-13.7781303625,0
Genetic variance,3 - 4,CV,20X,Chr,200,8,R,-0.0226293650098184,0.00235759880447669,Inf,-9.59848001570454,3.83026943495679e-14
Genetic variance,4 - 5,CV,20X,Chr,200,8,R,0.0279022407158805,0.0023575988044767,Inf,11.8350249681577,0
Genetic variance,1 - 2,GW,20X,Chr,200,8,R,-0.0111208670418,0.00235759880447666,Inf,-4.71703116776421,2.3598928461932e-05
Genetic variance,1 - 3,GW,20X,Chr,200,8,R,-0.0275435151724333,0.00235759880447667,Inf,-11.6828678060631,0
Genetic variance,1 - 4,GW,20X,Chr,200,8,R,-0.0530051526530004,0.0023575988044767,Inf,-22.4826855834641,0
Genetic variance,1 - 5,GW,20X,Chr,200,8,R,-0.0133693742950946,0.00235759880447667,Inf,-5.67075885418185,1.41835183709027e-07
Genetic variance,2 - 3,GW,20X,Chr,200,8,R,-0.0164226481306333,0.00235759880447665,Inf,-6.96583663829897,3.26784155291193e-11
Genetic variance,2 - 4,GW,20X,Chr,200,8,R,-0.0418842856112004,0.00235759880447668,Inf,-17.7656544157001,0
Genetic variance,3 - 4,GW,20X,Chr,200,8,R,-0.0254616374805671,0.00235759880447668,Inf,-10.7998177774012,4.54081217071689e-14
Genetic variance,3 - 5,GW,20X,Chr,200,8,R,0.0141741408773387,0.00235759880447665,Inf,6.0121089518813,1.82915803614847e-08
Genetic variance,4 - 5,GW,20X,Chr,200,8,R,0.0396357783579058,0.00235759880447671,Inf,16.8119267292822,0
Genetic variance,1 - 2,CV,2X,Chr,200,8,R,-0.0113938193251124,0.00235759880447669,Inf,-4.83280671142072,1.33092681192659e-05
Genetic variance,1 - 3,CV,2X,Chr,200,8,R,-0.0158755986867938,0.00235759880447667,Inf,-6.73379993943362,1.65287783460144e-10
Genetic variance,1 - 4,CV,2X,Chr,200,8,R,-0.0254948351798974,0.00235759880447669,Inf,-10.8138989260967,5.17363929475323e-14
Genetic variance,1 - 5,CV,2X,Chr,200,8,R,-0.00921567297673062,0.00235759880447669,Inf,-3.90892333302493,0.000880945159878355
Genetic variance,2 - 4,CV,2X,Chr,200,8,R,-0.014101015854785,0.00235759880447671,Inf,-5.98109221467596,2.21375529019241e-08
Genetic variance,3 - 4,CV,2X,Chr,200,8,R,-0.00961923649310364,0.0023575988044767,Inf,-4.08009898666315,0.0004327564017097
Genetic variance,3 - 5,CV,2X,Chr,200,8,R,0.00665992571006316,0.00235759880447669,Inf,2.82487660640863,0.0380813354826991
Genetic variance,4 - 5,CV,2X,Chr,200,8,R,0.0162791622031668,0.0023575988044767,Inf,6.90497559307179,5.02420327563868e-11
Genetic variance,1 - 2,GW,2X,Chr,200,8,R,-0.0069126779454117,0.00235759880447661,Inf,-2.93208409008602,0.027831188428683
Genetic variance,1 - 3,GW,2X,Chr,200,8,R,-0.0166873060164739,0.00235759880447664,Inf,-7.07809402718892,1.46500589437437e-11
Genetic variance,1 - 4,GW,2X,Chr,200,8,R,-0.0351779508101507,0.00235759880447671,Inf,-14.9210929117173,0
Genetic variance,1 - 5,GW,2X,Chr,200,8,R,-0.00752033554243145,0.00235759880447672,Inf,-3.18982836611195,0.0124021307855485
Genetic variance,2 - 3,GW,2X,Chr,200,8,R,-0.00977462807106219,0.00235759880447663,Inf,-4.14600993710297,0.000326477726258156
Genetic variance,2 - 4,GW,2X,Chr,200,8,R,-0.028265272864739,0.00235759880447662,Inf,-11.9890088216319,0
Genetic variance,3 - 4,GW,2X,Chr,200,8,R,-0.0184906447936768,0.00235759880447664,Inf,-7.84299888452882,1.18793863634892e-13
Genetic variance,3 - 5,GW,2X,Chr,200,8,R,0.00916697047404243,0.00235759880447667,Inf,3.88826566107683,0.000957865569637395
Genetic variance,4 - 5,GW,2X,Chr,200,8,R,0.0276576152677192,0.0023575988044767,Inf,11.7312645456054,0
Genetic variance,1 - 2,CV,20X,Peri,200,8,R,-0.00918712901637599,0.00235759880447669,Inf,-3.89681611601225,0.000925294786995323
Genetic variance,1 - 3,CV,20X,Peri,200,8,R,-0.0176767337123011,0.00235759880447668,Inf,-7.49777005262131,6.81010803305071e-13
Genetic variance,1 - 4,CV,20X,Peri,200,8,R,-0.033807136569641,0.00235759880447668,Inf,-14.3396478253412,0
Genetic variance,1 - 5,CV,20X,Peri,200,8,R,-0.00868433323790404,0.0023575988044767,Inf,-3.68355006857566,0.00214291110766474
Genetic variance,2 - 3,CV,20X,Peri,200,8,R,-0.00848960469592507,0.00235759880447671,Inf,-3.600953936609,0.00292822554626038
