response,contrast,Map_type,Recombination,H2,Repulsion,Matrix,QTL_type,estimate,SE,df,z.ratio,p.value
Genetic variance,2 - 200,Chr,20X,2,2,GW,R,-0.0327712663923807,0.00235759880447669,Inf,-13.9002727394303,6.31004599272814e-44
Genetic variance,2 - 200,Peri,20X,2,2,GW,R,-0.0395017096255438,0.00235759880447668,Inf,-16.7550600850903,5.20083418800819e-63
Genetic variance,2 - 200,WT,20X,2,2,GW,R,-0.0221168310933094,0.0023575988044767,Inf,-9.3810834359574,6.52982492047884e-21
Genetic variance,2 - 200,Chr,2X,2,2,GW,R,-0.0363342602167068,0.00235759880447671,Inf,-15.4115535466483,1.36881162393362e-53
Genetic variance,2 - 200,Peri,2X,2,2,GW,R,-0.0325164460905599,0.00235759880447672,Inf,-13.7921880638963,2.84013025385723e-43
Genetic variance,2 - 200,WT,2X,2,2,GW,R,-0.033985977451297,0.00235759880447675,Inf,-14.4155050412999,4.13404048645115e-47
Genetic variance,2 - 200,Chr,20X,8,2,GW,R,-0.0425891809581304,0.00235759880447667,Inf,-18.0646430924808,6.05120579657231e-73
Genetic variance,2 - 200,Peri,20X,8,2,GW,R,-0.0385477035059281,0.00235759880447668,Inf,-16.3504084888118,4.32073794828661e-60
Genetic variance,2 - 200,WT,20X,8,2,GW,R,-0.0249743876913084,0.00235759880447667,Inf,-10.5931457226252,3.20632233461152e-26
Genetic variance,2 - 200,Chr,2X,8,2,GW,R,-0.0311364304270974,0.00235759880447666,Inf,-13.2068400984827,8.0117680279164e-40
Genetic variance,2 - 200,Peri,2X,8,2,GW,R,-0.0273178839602219,0.00235759880447676,Inf,-11.58716398581,4.78721930212078e-31
Genetic variance,2 - 200,WT,2X,8,2,GW,R,-0.0288385458696511,0.00235759880447666,Inf,-12.2321685160731,2.09276065059092e-34
Genetic variance,2 - 200,Chr,20X,2,3,GW,R,-0.0439617248104886,0.00235759880447668,Inf,-18.6468218116724,1.34010454788483e-77
Genetic variance,2 - 200,Peri,20X,2,3,GW,R,-0.0463778663778361,0.00235759880447668,Inf,-19.6716533320989,3.77276398619653e-86
Genetic variance,2 - 200,WT,20X,2,3,GW,R,-0.0308222004921155,0.00235759880447668,Inf,-13.0735562104924,4.66334099458052e-39
Genetic variance,2 - 200,Chr,2X,2,3,GW,R,-0.0386542295310582,0.00235759880447666,Inf,-16.3955926078944,2.05625659614772e-60
Genetic variance,2 - 200,Peri,2X,2,3,GW,R,-0.0469280849800296,0.00235759880447669,Inf,-19.9050342623694,3.68040013630348e-88
Genetic variance,2 - 200,WT,2X,2,3,GW,R,-0.0338786565564668,0.00235759880447669,Inf,-14.3699837699853,7.98499574712472e-47
Genetic variance,2 - 200,Chr,20X,8,3,GW,R,-0.0593151072067081,0.00235759880447669,Inf,-25.1591182919157,1.12313730991951e-139
Genetic variance,2 - 200,Peri,20X,8,3,GW,R,-0.0480982463710087,0.00235759880447667,Inf,-20.401370360249,1.625947146787e-92
Genetic variance,2 - 200,WT,20X,8,3,GW,R,-0.0315767966970084,0.00235759880447666,Inf,-13.3936260219719,6.58840106465854e-41
Genetic variance,2 - 200,Chr,2X,8,3,GW,R,-0.0406415841781035,0.00235759880447665,Inf,-17.2385497061386,1.36416348312595e-66
Genetic variance,2 - 200,Peri,2X,8,3,GW,R,-0.0382840212964012,0.00235759880447664,Inf,-16.2385649431561,2.69146981416823e-59
Genetic variance,2 - 200,WT,2X,8,3,GW,R,-0.0313660796207991,0.00235759880447655,Inf,-13.3042481872836,2.18681706529763e-40
Genetic variance,2 - 200,Chr,20X,2,4,GW,R,-0.0658910988262295,0.00235759880447669,Inf,-27.9483933827558,6.89545455494684e-172
Genetic variance,2 - 200,Peri,20X,2,4,GW,R,-0.0598421924966806,0.00235759880447666,Inf,-25.3826869877313,3.91681579207144e-142
Genetic variance,2 - 200,WT,20X,2,4,GW,R,-0.0413778740301843,0.00235759880447668,Inf,-17.5508546880897,5.85916322270491e-69
Genetic variance,2 - 200,Chr,2X,2,4,GW,R,-0.0600544232937362,0.00235759880447667,Inf,-25.4727068828264,3.95640641235531e-143
Genetic variance,2 - 200,Peri,2X,2,4,GW,R,-0.0516547700972375,0.00235759880447668,Inf,-21.9099068082126,2.09009397435749e-106
Genetic variance,2 - 200,WT,2X,2,4,GW,R,-0.0426356514014546,0.00235759880447668,Inf,-18.0843540132854,4.23298994652589e-73
Genetic variance,2 - 200,Chr,20X,8,4,GW,R,-0.0858804303211085,0.00235759880447668,Inf,-36.4270757849198,1.58708016450092e-290
Genetic variance,2 - 200,Peri,20X,8,4,GW,R,-0.0738494869181302,0.00235759880447667,Inf,-31.3240262838202,2.19743402714702e-215
Genetic variance,2 - 200,WT,20X,8,4,GW,R,-0.0443134772973623,0.00235759880447669,Inf,-18.7960212794553,8.13981159991233e-79
Genetic variance,2 - 200,Chr,2X,8,4,GW,R,-0.0594560081926407,0.00235759880447671,Inf,-25.2188829073645,2.4866461374419e-140
Genetic variance,2 - 200,Peri,2X,8,4,GW,R,-0.0536795272908467,0.00235759880447668,Inf,-22.7687285847441,9.36225215050855e-115
Genetic variance,2 - 200,WT,2X,8,4,GW,R,-0.0446775562619592,0.00235759880447671,Inf,-18.9504491506882,4.37830421023779e-80
Genetic variance,2 - 200,Chr,20X,2,5,GW,R,-0.0217642379351071,0.00235759880447672,Inf,-9.2315273887059,2.66799874316293e-20
Genetic variance,2 - 200,Peri,20X,2,5,GW,R,-0.0247689790630968,0.00235759880447669,Inf,-10.5060195212453,8.10423101193081e-26
Genetic variance,2 - 200,WT,20X,2,5,GW,R,-0.0113478423768058,0.0023575988044767,Inf,-4.81330511164924,1.48454370267175e-06
Genetic variance,2 - 200,Chr,2X,2,5,GW,R,-0.0165675261742708,0.00235759880447669,Inf,-7.02728816404717,2.10586170331371e-12
Genetic variance,2 - 200,Peri,2X,2,5,GW,R,-0.0230757811422214,0.00235759880447666,Inf,-9.78783205115501,1.26989429485274e-22
Genetic variance,2 - 200,WT,2X,2,5,GW,R,-0.0210783892538204,0.0023575988044767,Inf,-8.94061755282366,3.87001535491084e-19
Genetic variance,2 - 200,Chr,20X,8,5,GW,R,-0.0444391369503159,0.00235759880447668,Inf,-18.8493211253473,2.97637357743639e-79
Genetic variance,2 - 200,Peri,20X,8,5,GW,R,-0.0334182033308748,0.00235759880447671,Inf,-14.1746777557822,1.31445136641446e-45
Genetic variance,2 - 200,WT,20X,8,5,GW,R,-0.0252640766442283,0.00235759880447668,Inf,-10.7160202983883,8.56080659954064e-27
Genetic variance,2 - 200,Chr,2X,8,5,GW,R,-0.0311152529282988,0.00235759880447668,Inf,-13.1978574425879,9.02660575595896e-40
Genetic variance,2 - 200,Peri,2X,8,5,GW,R,-0.0325388600490913,0.00235759880447671,Inf,-13.8016951770187,2.48929319607384e-43
Genetic variance,2 - 200,WT,2X,8,5,GW,R,-0.024106597878526,0.00235759880447663,Inf,-10.2250636676402,1.53127299879268e-24
